Timestamp,Violation Type
2025-04-23 16:47:13,No Helmet & Jacket Detected!
2025-04-23 16:47:14,No Helmet & Jacket Detected!
2025-04-23 16:47:14,No Helmet & Jacket Detected!
2025-04-23 16:47:14,No Helmet & Jacket Detected!
2025-04-23 16:47:14,No Helmet & Jacket Detected!
2025-04-23 16:47:14,No Helmet & Jacket Detected!
2025-04-23 16:47:15,No Helmet & Jacket Detected!
2025-04-23 16:47:15,No Helmet & Jacket Detected!
2025-04-23 16:47:15,No Helmet & Jacket Detected!
2025-04-23 16:47:15,No Helmet & Jacket Detected!
2025-04-23 16:47:15,No Helmet & Jacket Detected!
2025-04-23 16:47:16,No Helmet & Jacket Detected!
2025-04-23 16:47:16,No Helmet & Jacket Detected!
2025-04-23 16:47:16,No Helmet & Jacket Detected!
2025-04-23 16:47:16,No Helmet & Jacket Detected!
2025-04-23 16:47:16,No Helmet & Jacket Detected!
2025-04-23 16:47:16,No Helmet & Jacket Detected!
2025-04-23 16:47:17,No Helmet & Jacket Detected!
2025-04-23 16:47:17,No Helmet & Jacket Detected!
2025-04-23 16:47:17,No Helmet & Jacket Detected!
2025-04-23 16:47:17,No Helmet & Jacket Detected!
2025-04-23 16:47:17,No Helmet & Jacket Detected!
2025-04-23 16:47:18,No Helmet & Jacket Detected!
2025-04-23 16:47:18,No Helmet & Jacket Detected!
2025-04-23 16:47:18,No Helmet & Jacket Detected!
2025-04-23 16:47:18,No Helmet & Jacket Detected!
2025-04-23 16:47:18,No Helmet & Jacket Detected!
2025-04-23 16:47:19,No Helmet & Jacket Detected!
2025-04-23 16:47:19,No Helmet & Jacket Detected!
2025-04-23 16:47:19,No Helmet & Jacket Detected!
2025-04-23 16:47:19,No Helmet & Jacket Detected!
2025-04-23 16:47:19,No Helmet & Jacket Detected!
2025-04-23 16:47:20,No Helmet & Jacket Detected!
2025-04-23 16:47:20,No Helmet & Jacket Detected!
2025-04-23 16:47:20,No Helmet & Jacket Detected!
2025-04-23 16:47:20,No Helmet & Jacket Detected!
2025-04-23 16:47:20,No Helmet & Jacket Detected!
2025-04-23 16:47:21,No Helmet & Jacket Detected!
2025-04-23 16:47:21,No Helmet & Jacket Detected!
2025-04-23 16:47:21,No Helmet & Jacket Detected!
2025-04-23 16:47:21,No Helmet & Jacket Detected!
2025-04-23 16:47:21,No Helmet & Jacket Detected!
2025-04-23 16:47:22,No Helmet & Jacket Detected!
2025-04-23 16:47:22,No Helmet & Jacket Detected!
2025-04-23 16:47:22,No Helmet & Jacket Detected!
2025-04-23 16:47:22,No Helmet & Jacket Detected!
2025-04-23 16:47:22,No Helmet & Jacket Detected!
2025-04-23 16:47:22,No Helmet & Jacket Detected!
2025-04-23 16:47:23,No Helmet & Jacket Detected!
2025-04-23 16:47:23,No Helmet & Jacket Detected!
2025-04-23 16:47:23,No Helmet & Jacket Detected!
2025-04-23 16:47:23,No Helmet & Jacket Detected!
2025-04-23 16:47:23,No Helmet & Jacket Detected!
2025-04-23 16:47:24,No Helmet & Jacket Detected!
2025-04-23 16:47:24,No Helmet & Jacket Detected!
2025-04-23 16:47:24,No Helmet & Jacket Detected!
2025-04-23 16:47:24,No Helmet & Jacket Detected!
2025-04-23 16:47:24,No Helmet & Jacket Detected!
2025-04-23 16:47:25,No Helmet & Jacket Detected!
2025-04-23 16:47:25,No Helmet & Jacket Detected!
2025-04-23 16:47:25,No Helmet & Jacket Detected!
2025-04-23 16:47:25,No Helmet & Jacket Detected!
2025-04-23 16:47:25,No Helmet & Jacket Detected!
2025-04-23 16:47:26,No Helmet & Jacket Detected!
2025-04-23 16:47:26,No Helmet & Jacket Detected!
2025-04-23 16:47:26,No Helmet & Jacket Detected!
2025-04-23 16:47:26,No Helmet & Jacket Detected!
2025-04-23 16:47:26,No Helmet & Jacket Detected!
2025-04-23 16:47:27,No Helmet & Jacket Detected!
2025-04-23 16:47:27,No Helmet & Jacket Detected!
2025-04-23 16:47:27,No Helmet & Jacket Detected!
2025-04-23 16:47:27,No Helmet & Jacket Detected!
2025-04-23 16:47:27,No Helmet & Jacket Detected!
2025-04-23 16:47:28,No Helmet & Jacket Detected!
2025-04-23 16:47:28,No Helmet & Jacket Detected!
2025-04-23 16:47:28,No Helmet & Jacket Detected!
2025-04-23 16:47:28,No Helmet & Jacket Detected!
2025-04-23 16:47:28,No Helmet & Jacket Detected!
2025-04-23 16:47:29,No Helmet & Jacket Detected!
2025-04-23 16:47:29,No Helmet & Jacket Detected!
2025-04-23 16:47:29,No Helmet & Jacket Detected!
2025-04-23 16:47:29,No Helmet & Jacket Detected!
2025-04-23 16:47:29,No Helmet & Jacket Detected!
2025-04-23 16:47:30,No Helmet & Jacket Detected!
2025-04-23 16:47:30,No Helmet & Jacket Detected!
2025-04-23 16:47:30,No Helmet & Jacket Detected!
2025-04-23 16:47:30,No Helmet & Jacket Detected!
2025-04-23 16:47:30,No Helmet & Jacket Detected!
2025-04-23 16:47:31,No Helmet & Jacket Detected!
2025-04-23 16:47:31,No Helmet & Jacket Detected!
2025-04-23 16:47:31,No Helmet & Jacket Detected!
2025-04-23 16:47:31,No Helmet & Jacket Detected!
2025-04-23 16:47:31,No Helmet & Jacket Detected!
2025-04-23 16:47:31,No Helmet & Jacket Detected!
2025-04-23 16:47:32,No Helmet & Jacket Detected!
2025-04-23 16:47:32,No Helmet & Jacket Detected!
2025-04-23 16:47:32,No Helmet & Jacket Detected!
2025-04-23 16:47:32,No Helmet & Jacket Detected!
2025-04-23 16:47:32,No Helmet & Jacket Detected!
2025-04-23 16:47:33,No Helmet & Jacket Detected!
2025-04-23 16:47:33,No Helmet & Jacket Detected!
2025-04-23 16:47:33,No Helmet & Jacket Detected!
2025-04-23 16:47:33,No Helmet & Jacket Detected!
2025-04-23 16:47:33,No Helmet & Jacket Detected!
2025-04-23 16:47:34,No Helmet & Jacket Detected!
2025-04-23 16:47:34,No Helmet & Jacket Detected!
2025-04-23 16:47:34,No Helmet & Jacket Detected!
2025-04-23 16:47:34,No Helmet & Jacket Detected!
2025-04-23 16:47:34,No Helmet & Jacket Detected!
2025-04-23 16:47:35,No Helmet & Jacket Detected!
2025-04-23 16:47:35,No Helmet & Jacket Detected!
2025-04-23 16:47:35,No Helmet & Jacket Detected!
2025-04-23 16:47:35,No Helmet & Jacket Detected!
2025-04-23 16:47:35,No Helmet & Jacket Detected!
2025-04-23 16:47:36,No Helmet & Jacket Detected!
2025-04-23 16:47:36,No Helmet & Jacket Detected!
2025-04-23 16:47:36,No Helmet Detected!
2025-04-23 16:47:36,No Helmet & Jacket Detected!
2025-04-23 16:47:36,No Helmet & Jacket Detected!
2025-04-23 16:47:37,No Helmet & Jacket Detected!
2025-04-23 16:47:37,No Helmet Detected!
2025-04-23 16:47:37,No Helmet Detected!
2025-04-23 16:47:37,No Helmet & Jacket Detected!
2025-04-23 16:47:37,No Helmet & Jacket Detected!
2025-04-23 16:47:38,No Helmet & Jacket Detected!
2025-04-23 16:47:58,No Helmet & Jacket Detected!
2025-04-23 16:47:58,No Helmet & Jacket Detected!
2025-04-23 16:47:58,No Helmet & Jacket Detected!
2025-04-23 16:47:58,No Helmet & Jacket Detected!
2025-04-23 16:47:59,No Helmet & Jacket Detected!
2025-04-23 16:47:59,No Helmet & Jacket Detected!
2025-04-23 16:47:59,No Helmet & Jacket Detected!
2025-04-23 16:47:59,No Helmet & Jacket Detected!
2025-04-23 16:47:59,No Helmet & Jacket Detected!
2025-04-23 16:47:59,No Helmet & Jacket Detected!
2025-04-23 16:48:00,No Helmet & Jacket Detected!
2025-04-23 16:48:00,No Helmet & Jacket Detected!
2025-04-23 16:48:00,No Helmet & Jacket Detected!
2025-04-23 16:48:00,No Helmet & Jacket Detected!
2025-04-23 16:48:00,No Helmet & Jacket Detected!
2025-04-23 16:48:01,No Helmet & Jacket Detected!
2025-04-23 16:48:01,No Helmet & Jacket Detected!
2025-04-23 16:48:01,No Helmet & Jacket Detected!
2025-04-23 16:48:01,No Helmet & Jacket Detected!
2025-04-23 16:48:01,No Helmet & Jacket Detected!
2025-04-23 16:48:02,No Helmet & Jacket Detected!
2025-04-23 16:48:02,No Helmet & Jacket Detected!
2025-04-23 16:48:02,No Helmet & Jacket Detected!
2025-04-23 16:48:02,No Helmet & Jacket Detected!
2025-04-23 16:48:02,No Helmet & Jacket Detected!
2025-04-23 16:48:03,No Helmet & Jacket Detected!
2025-04-23 16:48:03,No Helmet & Jacket Detected!
2025-04-23 16:49:41,No Helmet & Jacket Detected!
2025-04-23 16:49:42,No Helmet & Jacket Detected!
2025-04-23 16:49:42,No Helmet & Jacket Detected!
2025-04-23 16:49:42,No Helmet & Jacket Detected!
2025-04-23 16:49:42,No Helmet & Jacket Detected!
2025-04-23 16:49:42,No Helmet & Jacket Detected!
2025-04-23 16:49:43,No Helmet & Jacket Detected!
2025-04-23 16:49:43,No Helmet & Jacket Detected!
2025-04-23 16:49:43,No Helmet & Jacket Detected!
2025-04-23 16:49:43,No Helmet & Jacket Detected!
2025-04-23 16:49:43,No Helmet & Jacket Detected!
2025-04-23 16:49:44,No Helmet & Jacket Detected!
2025-04-23 16:49:44,No Helmet & Jacket Detected!
2025-04-23 16:49:44,No Helmet & Jacket Detected!
2025-04-23 16:49:44,No Helmet & Jacket Detected!
2025-04-23 16:49:44,No Helmet & Jacket Detected!
2025-04-23 16:49:44,No Helmet & Jacket Detected!
2025-04-23 16:49:45,No Helmet & Jacket Detected!
2025-04-23 16:49:45,No Helmet & Jacket Detected!
2025-04-23 16:49:45,No Helmet & Jacket Detected!
2025-04-23 16:49:57,No Helmet & Jacket Detected!
2025-04-23 16:49:58,No Helmet & Jacket Detected!
2025-04-23 16:49:58,No Helmet & Jacket Detected!
2025-04-23 16:49:58,No Helmet & Jacket Detected!
2025-04-23 16:49:58,No Helmet & Jacket Detected!
2025-04-23 16:49:58,No Helmet & Jacket Detected!
2025-04-23 16:49:58,No Helmet & Jacket Detected!
2025-04-23 16:49:59,No Helmet & Jacket Detected!
2025-04-23 16:49:59,No Helmet & Jacket Detected!
2025-04-23 16:49:59,No Helmet & Jacket Detected!
2025-04-23 16:49:59,No Helmet & Jacket Detected!
2025-04-23 16:49:59,No Helmet & Jacket Detected!
2025-04-23 16:50:00,No Helmet & Jacket Detected!
2025-04-23 16:50:00,No Helmet & Jacket Detected!
2025-04-23 16:50:00,No Helmet & Jacket Detected!
2025-04-23 16:50:00,No Helmet & Jacket Detected!
2025-04-23 16:50:00,No Helmet & Jacket Detected!
2025-04-23 16:50:01,No Helmet & Jacket Detected!
2025-04-23 16:50:01,No Helmet & Jacket Detected!
2025-04-23 16:50:01,No Helmet & Jacket Detected!
2025-04-23 16:50:01,No Helmet & Jacket Detected!
2025-04-23 16:50:01,No Helmet & Jacket Detected!
2025-04-23 16:50:02,No Helmet & Jacket Detected!
2025-04-23 16:50:02,No Helmet & Jacket Detected!
2025-04-23 16:50:02,No Helmet & Jacket Detected!
2025-04-23 16:50:02,No Helmet & Jacket Detected!
2025-04-23 16:50:02,No Helmet & Jacket Detected!
2025-04-23 16:50:03,No Helmet & Jacket Detected!
2025-04-23 16:50:03,No Helmet & Jacket Detected!
2025-04-23 16:50:03,No Helmet & Jacket Detected!
2025-04-23 16:50:03,No Helmet & Jacket Detected!
2025-04-23 16:50:03,No Helmet & Jacket Detected!
2025-04-23 16:50:04,No Helmet & Jacket Detected!
2025-04-23 16:50:04,No Helmet & Jacket Detected!
2025-04-23 16:50:04,No Helmet & Jacket Detected!
2025-04-23 16:50:04,No Helmet & Jacket Detected!
2025-04-23 16:50:04,No Helmet & Jacket Detected!
2025-04-23 16:50:04,No Helmet & Jacket Detected!
2025-04-23 16:50:05,No Helmet & Jacket Detected!
2025-04-23 16:50:05,No Helmet & Jacket Detected!
2025-04-23 16:50:05,No Helmet & Jacket Detected!
2025-04-23 16:50:46,No Helmet & Jacket Detected!
2025-04-23 16:50:47,No Helmet & Jacket Detected!
2025-04-23 16:50:47,No Helmet & Jacket Detected!
2025-04-23 16:50:47,No Helmet & Jacket Detected!
2025-04-23 16:50:47,No Helmet & Jacket Detected!
2025-04-23 16:50:47,No Helmet & Jacket Detected!
2025-04-23 16:50:48,No Helmet & Jacket Detected!
2025-04-23 16:50:48,No Helmet & Jacket Detected!
2025-04-23 16:50:48,No Helmet & Jacket Detected!
2025-04-23 16:50:48,No Helmet & Jacket Detected!
2025-04-23 16:50:48,No Helmet & Jacket Detected!
2025-04-23 16:50:48,No Helmet & Jacket Detected!
2025-04-23 16:50:49,No Helmet & Jacket Detected!
2025-04-23 16:50:49,No Helmet & Jacket Detected!
2025-04-23 16:50:49,No Helmet & Jacket Detected!
2025-04-23 16:50:49,No Helmet & Jacket Detected!
2025-04-23 16:50:49,No Helmet & Jacket Detected!
2025-04-23 16:50:50,No Helmet & Jacket Detected!
2025-04-23 16:50:50,No Helmet & Jacket Detected!
2025-04-23 16:50:50,No Helmet & Jacket Detected!
2025-04-23 16:50:50,No Helmet & Jacket Detected!
2025-04-23 16:50:50,No Helmet & Jacket Detected!
2025-04-23 16:50:51,No Helmet & Jacket Detected!
2025-04-23 16:50:51,No Helmet & Jacket Detected!
2025-04-23 16:50:51,No Helmet & Jacket Detected!
2025-04-23 16:50:51,No Helmet & Jacket Detected!
2025-04-23 16:50:51,No Helmet & Jacket Detected!
2025-04-23 16:50:52,No Helmet & Jacket Detected!
2025-04-23 16:50:52,No Helmet & Jacket Detected!
2025-04-23 16:50:52,No Helmet & Jacket Detected!
2025-04-23 16:50:52,No Helmet & Jacket Detected!
2025-04-23 16:50:52,No Helmet & Jacket Detected!
2025-04-23 16:50:52,No Helmet & Jacket Detected!
2025-04-23 16:50:53,No Helmet & Jacket Detected!
2025-04-23 16:50:53,No Helmet & Jacket Detected!
2025-04-23 16:50:53,No Helmet & Jacket Detected!
2025-04-23 16:50:53,No Helmet & Jacket Detected!
2025-04-23 16:50:53,No Helmet & Jacket Detected!
2025-04-23 16:50:54,No Helmet & Jacket Detected!
2025-04-23 16:50:54,No Helmet & Jacket Detected!
2025-04-23 16:50:54,No Helmet & Jacket Detected!
2025-04-23 16:50:54,No Helmet & Jacket Detected!
2025-04-23 16:50:54,No Helmet & Jacket Detected!
2025-04-23 16:50:55,No Helmet & Jacket Detected!
2025-04-23 16:50:55,No Helmet & Jacket Detected!
2025-04-23 16:50:55,No Helmet & Jacket Detected!
2025-04-23 16:50:55,No Helmet & Jacket Detected!
2025-04-23 16:50:55,No Helmet & Jacket Detected!
2025-04-23 16:50:55,No Helmet & Jacket Detected!
2025-04-23 16:50:56,No Helmet & Jacket Detected!
2025-04-23 16:50:56,No Helmet & Jacket Detected!
2025-04-23 16:50:56,No Helmet & Jacket Detected!
2025-04-23 16:50:56,No Helmet & Jacket Detected!
2025-04-23 16:50:56,No Helmet & Jacket Detected!
2025-04-23 16:50:57,No Helmet & Jacket Detected!
2025-04-23 16:50:57,No Helmet & Jacket Detected!
2025-04-23 16:50:57,No Helmet & Jacket Detected!
2025-04-23 16:50:57,No Helmet & Jacket Detected!
2025-04-23 16:50:57,No Helmet & Jacket Detected!
2025-04-23 16:50:58,No Helmet & Jacket Detected!
2025-04-23 16:50:58,No Helmet & Jacket Detected!
2025-04-23 16:50:58,No Helmet & Jacket Detected!
2025-04-23 16:50:58,No Helmet & Jacket Detected!
2025-04-23 16:50:58,No Helmet & Jacket Detected!
2025-04-23 16:50:59,No Helmet & Jacket Detected!
2025-04-23 16:50:59,No Helmet & Jacket Detected!
2025-04-23 16:50:59,No Helmet & Jacket Detected!
2025-04-23 16:50:59,No Helmet & Jacket Detected!
2025-04-23 16:50:59,No Helmet & Jacket Detected!
2025-04-23 16:51:00,No Helmet & Jacket Detected!
2025-04-23 16:51:00,No Helmet & Jacket Detected!
2025-04-23 16:51:00,No Helmet & Jacket Detected!
2025-04-23 16:51:00,No Helmet & Jacket Detected!
2025-04-23 16:51:01,No Helmet & Jacket Detected!
2025-04-23 16:51:01,No Helmet & Jacket Detected!
2025-04-23 16:51:01,No Helmet & Jacket Detected!
2025-04-23 16:51:01,No Helmet & Jacket Detected!
2025-04-23 16:51:01,No Helmet & Jacket Detected!
2025-04-23 16:51:02,No Helmet & Jacket Detected!
2025-04-23 16:51:02,No Helmet & Jacket Detected!
2025-04-23 16:51:02,No Helmet & Jacket Detected!
2025-04-23 16:51:02,No Helmet & Jacket Detected!
2025-04-23 16:51:02,No Helmet & Jacket Detected!
2025-04-23 16:51:03,No Helmet & Jacket Detected!
2025-04-23 16:51:03,No Helmet & Jacket Detected!
2025-04-23 16:51:03,No Helmet & Jacket Detected!
2025-04-23 16:51:03,No Helmet & Jacket Detected!
2025-04-23 16:51:03,No Helmet & Jacket Detected!
2025-04-23 16:51:04,No Helmet & Jacket Detected!
2025-04-23 16:51:04,No Helmet & Jacket Detected!
2025-04-23 16:51:04,No Helmet & Jacket Detected!
2025-04-23 16:51:04,No Helmet & Jacket Detected!
2025-04-23 16:51:04,No Helmet & Jacket Detected!
2025-04-23 16:51:05,No Helmet & Jacket Detected!
2025-04-23 16:51:05,No Helmet & Jacket Detected!
2025-04-23 16:51:05,No Helmet & Jacket Detected!
2025-04-23 16:51:05,No Helmet & Jacket Detected!
2025-04-23 16:51:05,No Helmet & Jacket Detected!
2025-04-23 16:51:06,No Helmet & Jacket Detected!
2025-04-23 16:51:06,No Helmet & Jacket Detected!
2025-04-23 16:51:06,No Helmet & Jacket Detected!
2025-04-23 16:51:06,No Helmet & Jacket Detected!
2025-04-23 16:51:06,No Helmet & Jacket Detected!
2025-04-23 16:51:07,No Helmet & Jacket Detected!
2025-04-23 16:51:07,No Helmet & Jacket Detected!
2025-04-23 16:51:27,No Jacket Detected!
2025-04-23 16:51:27,No Jacket Detected!
2025-04-23 16:51:27,No Jacket Detected!
2025-04-23 16:51:29,No Helmet Detected!
2025-04-23 16:51:29,No Helmet Detected!
2025-04-23 16:51:29,No Helmet Detected!
2025-04-23 16:51:29,No Helmet Detected!
2025-04-23 16:51:29,No Helmet Detected!
2025-04-23 16:51:30,No Helmet Detected!
2025-04-23 16:51:30,No Helmet Detected!
2025-04-23 16:51:30,No Helmet Detected!
2025-04-23 16:51:31,No Helmet Detected!
2025-04-23 16:51:31,No Helmet Detected!
2025-04-23 16:51:31,No Helmet Detected!
2025-04-23 16:51:31,No Helmet Detected!
2025-04-23 16:51:31,No Helmet Detected!
2025-04-23 16:51:31,No Helmet Detected!
2025-04-23 16:51:32,No Helmet Detected!
2025-04-23 16:51:32,No Helmet Detected!
2025-04-23 16:51:32,No Helmet Detected!
2025-04-23 16:51:32,No Helmet Detected!
2025-04-23 16:51:32,No Helmet Detected!
2025-04-23 16:51:33,No Helmet Detected!
2025-04-23 16:51:33,No Helmet Detected!
2025-04-23 16:51:33,No Helmet Detected!
2025-04-23 16:51:33,No Helmet Detected!
2025-04-23 16:51:33,No Helmet Detected!
2025-04-23 16:51:34,No Helmet Detected!
2025-04-23 16:51:41,No Jacket Detected!
2025-04-23 16:51:42,No Jacket Detected!
2025-04-23 16:51:43,No Jacket Detected!
2025-04-23 16:51:44,No Jacket Detected!
2025-04-23 16:51:45,No Jacket Detected!
2025-04-23 16:51:46,No Jacket Detected!
2025-04-23 16:51:49,No Jacket Detected!
2025-04-23 16:51:49,No Jacket Detected!
2025-04-23 16:51:56,No Jacket Detected!
2025-04-23 16:51:57,No Jacket Detected!
2025-04-23 16:51:57,No Jacket Detected!
2025-04-23 16:51:58,No Jacket Detected!
2025-04-23 16:51:59,No Jacket Detected!
2025-04-23 16:51:59,No Jacket Detected!
2025-04-23 16:52:08,No Jacket Detected!
2025-04-23 16:52:08,No Jacket Detected!
2025-04-23 16:52:09,No Jacket Detected!
2025-04-23 16:52:09,No Jacket Detected!
2025-04-23 16:52:33,No Helmet Detected!
2025-04-23 16:52:33,No Helmet Detected!
2025-04-23 16:52:33,No Helmet Detected!
2025-04-23 16:52:35,No Helmet Detected!
2025-04-23 16:52:35,No Helmet Detected!
2025-04-23 16:52:36,No Helmet Detected!
2025-04-23 16:52:37,No Jacket Detected!
2025-04-23 16:52:37,No Helmet Detected!
2025-04-23 16:52:38,No Helmet & Jacket Detected!
2025-04-23 16:52:38,No Helmet Detected!
2025-04-23 16:52:38,No Helmet Detected!
2025-04-23 16:52:38,No Helmet Detected!
2025-04-23 16:52:38,No Helmet Detected!
2025-04-23 16:52:39,No Helmet Detected!
2025-04-23 16:52:39,No Helmet Detected!
2025-04-23 16:52:39,No Helmet Detected!
2025-04-23 16:52:39,No Helmet & Jacket Detected!
2025-04-23 16:52:40,No Helmet & Jacket Detected!
2025-04-23 16:52:40,No Helmet & Jacket Detected!
2025-04-23 16:52:40,No Helmet Detected!
2025-04-23 16:52:40,No Helmet & Jacket Detected!
2025-04-23 16:52:41,No Helmet Detected!
2025-04-23 16:52:41,No Helmet Detected!
2025-04-23 16:52:41,No Helmet Detected!
2025-04-23 16:52:41,No Helmet Detected!
2025-04-23 16:52:42,No Helmet & Jacket Detected!
2025-04-23 16:52:42,No Helmet & Jacket Detected!
2025-04-23 16:52:42,No Helmet Detected!
2025-04-23 16:52:43,No Helmet Detected!
2025-04-23 16:52:43,No Helmet & Jacket Detected!
2025-04-23 16:52:43,No Helmet & Jacket Detected!
2025-04-23 16:52:43,No Jacket Detected!
2025-04-23 16:52:44,No Jacket Detected!
2025-04-23 16:52:44,No Helmet Detected!
2025-04-23 16:52:44,No Helmet & Jacket Detected!
2025-04-23 16:52:45,No Helmet & Jacket Detected!
2025-04-23 16:52:45,No Helmet & Jacket Detected!
2025-04-23 16:52:45,No Helmet & Jacket Detected!
2025-04-23 16:52:46,No Helmet & Jacket Detected!
2025-04-23 16:52:46,No Helmet & Jacket Detected!
2025-04-23 16:52:46,No Helmet & Jacket Detected!
2025-04-23 16:52:47,No Helmet & Jacket Detected!
2025-04-23 16:52:47,No Helmet Detected!
2025-04-23 16:52:49,No Helmet Detected!
2025-04-23 16:52:49,No Helmet Detected!
2025-04-23 16:52:49,No Jacket Detected!
2025-04-23 16:52:50,No Helmet Detected!
2025-04-23 16:52:50,No Helmet & Jacket Detected!
2025-04-23 16:52:51,No Helmet & Jacket Detected!
2025-04-23 16:52:51,No Jacket Detected!
2025-04-23 16:52:51,No Jacket Detected!
2025-04-23 16:52:51,No Helmet Detected!
2025-04-23 16:52:52,No Helmet Detected!
2025-04-23 16:52:53,No Helmet Detected!
2025-04-23 16:52:54,No Jacket Detected!
2025-04-23 16:52:54,No Helmet Detected!
2025-04-23 16:52:54,No Helmet Detected!
2025-04-23 16:52:55,No Helmet Detected!
2025-04-23 16:52:55,No Helmet Detected!
2025-04-23 16:52:55,No Helmet Detected!
2025-04-23 16:52:56,No Helmet Detected!
2025-04-23 16:52:57,No Helmet & Jacket Detected!
2025-04-23 16:52:59,No Helmet Detected!
2025-04-23 16:52:59,No Helmet Detected!
2025-04-23 16:53:00,No Helmet Detected!
2025-04-23 16:53:00,No Helmet Detected!
2025-04-23 16:53:02,No Helmet Detected!
2025-04-23 16:53:02,No Helmet Detected!
2025-04-23 16:53:02,No Helmet Detected!
2025-04-23 16:53:02,No Helmet Detected!
2025-04-23 16:53:03,No Helmet Detected!
2025-04-23 16:53:03,No Helmet Detected!
2025-04-23 16:53:05,No Helmet & Jacket Detected!
2025-04-23 16:53:06,No Helmet Detected!
2025-04-23 16:53:06,No Helmet Detected!
2025-04-23 16:53:06,No Helmet Detected!
2025-04-23 16:53:07,No Helmet Detected!
2025-04-23 16:53:07,No Helmet & Jacket Detected!
2025-04-23 16:53:07,No Helmet & Jacket Detected!
2025-04-23 16:53:07,No Helmet Detected!
2025-04-23 16:53:08,No Helmet Detected!
2025-04-23 16:53:08,No Helmet Detected!
2025-04-23 16:53:08,No Helmet Detected!
2025-04-23 16:53:09,No Helmet Detected!
2025-04-23 16:53:09,No Helmet Detected!
2025-04-23 16:53:09,No Helmet Detected!
2025-04-23 16:53:09,No Helmet Detected!
2025-04-23 16:53:10,No Helmet Detected!
2025-04-23 16:53:10,No Helmet & Jacket Detected!
2025-04-23 16:53:10,No Helmet Detected!
2025-04-23 16:53:11,No Helmet Detected!
2025-04-23 16:53:11,No Helmet Detected!
2025-04-23 16:53:11,No Helmet Detected!
2025-04-23 16:53:11,No Helmet Detected!
2025-04-23 16:53:12,No Helmet & Jacket Detected!
2025-04-23 16:53:12,No Helmet Detected!
2025-04-23 16:53:12,No Helmet Detected!
2025-04-23 16:53:13,No Helmet Detected!
2025-04-23 16:53:13,No Helmet & Jacket Detected!
2025-04-23 16:53:13,No Helmet Detected!
2025-04-23 16:53:14,No Helmet Detected!
2025-04-23 16:53:14,No Helmet & Jacket Detected!
2025-04-23 16:53:14,No Helmet & Jacket Detected!
2025-04-23 16:53:15,No Helmet & Jacket Detected!
2025-04-23 16:53:15,No Helmet & Jacket Detected!
2025-04-23 16:53:16,No Helmet & Jacket Detected!
2025-04-23 16:53:16,No Helmet & Jacket Detected!
2025-04-23 16:53:16,No Jacket Detected!
2025-04-23 16:53:17,No Jacket Detected!
2025-04-23 16:53:17,No Jacket Detected!
2025-04-23 16:53:17,No Helmet & Jacket Detected!
2025-04-23 16:53:18,No Jacket Detected!
2025-04-23 16:53:18,No Jacket Detected!
2025-04-23 16:53:19,No Jacket Detected!
2025-04-23 16:53:19,No Jacket Detected!
2025-04-23 16:53:19,No Jacket Detected!
2025-04-23 16:53:20,No Helmet & Jacket Detected!
2025-04-23 16:53:20,No Helmet & Jacket Detected!
2025-04-23 16:53:21,No Helmet & Jacket Detected!
2025-04-23 16:53:21,No Helmet & Jacket Detected!
2025-04-23 16:53:22,No Helmet & Jacket Detected!
2025-04-23 16:53:22,No Helmet & Jacket Detected!
2025-04-23 16:53:22,No Helmet & Jacket Detected!
2025-04-23 16:53:23,No Jacket Detected!
2025-04-23 16:53:23,No Helmet & Jacket Detected!
2025-04-23 16:53:24,No Jacket Detected!
2025-04-23 16:53:24,No Helmet & Jacket Detected!
2025-04-23 16:53:24,No Helmet & Jacket Detected!
2025-04-23 16:53:25,No Jacket Detected!
2025-04-23 16:53:25,No Helmet & Jacket Detected!
2025-04-23 16:53:25,No Helmet & Jacket Detected!
2025-04-23 16:53:26,No Helmet & Jacket Detected!
2025-04-23 16:53:26,No Helmet & Jacket Detected!
2025-04-23 16:53:27,No Helmet & Jacket Detected!
2025-04-23 16:53:27,No Helmet & Jacket Detected!
2025-04-23 16:53:27,No Jacket Detected!
2025-04-23 16:53:28,No Jacket Detected!
2025-04-23 16:53:28,No Jacket Detected!
2025-04-23 16:53:28,No Jacket Detected!
2025-04-23 16:53:29,No Jacket Detected!
2025-04-23 16:53:29,No Jacket Detected!
2025-04-23 16:53:29,No Jacket Detected!
2025-04-23 16:53:29,No Jacket Detected!
2025-04-23 16:53:30,No Jacket Detected!
2025-04-23 16:53:30,No Jacket Detected!
2025-04-23 16:53:30,No Jacket Detected!
2025-04-23 16:53:31,No Jacket Detected!
2025-04-23 16:53:31,No Jacket Detected!
2025-04-23 16:53:31,No Jacket Detected!
2025-04-23 16:53:32,No Jacket Detected!
2025-04-23 16:53:32,No Helmet & Jacket Detected!
2025-04-23 16:53:32,No Helmet & Jacket Detected!
2025-04-23 16:53:32,No Helmet & Jacket Detected!
2025-04-23 16:53:33,No Jacket Detected!
2025-04-23 16:53:33,No Jacket Detected!
2025-04-23 16:53:33,No Jacket Detected!
2025-04-23 16:53:33,No Jacket Detected!
2025-04-23 16:53:34,No Jacket Detected!
2025-04-23 16:53:34,No Jacket Detected!
2025-04-23 16:53:34,No Jacket Detected!
2025-04-23 16:53:34,No Helmet & Jacket Detected!
2025-04-23 16:53:35,No Helmet & Jacket Detected!
2025-04-23 16:53:35,No Helmet & Jacket Detected!
